Timestamp[YYYY-MM-DD_HH:MM:SS.microseconds] ,Data[Bytes]
2019-10-09_15:02:10:282998,7F956941C8509D40EC9A4CBF000040A9603D5BC8B9BC152000F052002B55BE416A18E83FD8CA84BE0B04DB90000933473CB1600F11007D6857415FE48940A8C024BF00000000516126BDA1600F13006BA17141BDACAB4065267BF000000003659803C121E00F130071EB94174F7FFC1B29D8DBE0FE293A0000571225BC81300F1B00AFF683416D95A140F0453BF0000F8F7E03D4D22E5BB91500E053005238DE428FC23141E9E939BF0000F81DFBDCC43A0BCE1A00B053005238DE428FC231414E343BF0000C0228ABCE2EBCD19007053005238DE428FC23141BC085BE40B08BBB000083E71BC91400F13005238DE428FC231413F3E68BF00000000E442893BC1800B33005238DE428FC23141CB4146BF0000605603DFEFC5DBD712003053005238DE428FC2314159119CBEC07D933B000023A39C3B61200A12005238DE428FC23141A6D08CBF0E0303A00001A2CDCBC71300E13005238DE428FC2314161E87CBF000000004FF1C23B91500F13005238DE428FC2314140EA42BF00000000F769A33E61000D01005238DE428FC23141B9A452BF000068748C3DA557B5BA101C00B053005238DE428FC23141B5D17ABE0A1373A000032B149BD61200F11005238DE428FC231413D7C9BBEC092BFBB0000CBA45EBB81300E13005238DE428FC23141DB345EBF00000000F1CC29BCF1B00F13005238DE428FC23141C73666BF0C38C3B0000B37A563A61200F12005238DE428FC23141695621BF00000000B0AA16BC91200F13005238DE428FC23141733DE4BE000000009F6EA03E6F00802005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:320981,040000003000120FFFF2002A01F00700020EE1CDD25B1AC38DB60100000
2019-10-09_15:02:10:322978,98FA623BA48B883EB861A3BC0000000011FB1EBDF1800C1200EB37494179E122C09A98CE3E00000000E791AABD182400E1200CE4B3441AFA717C04ED5C43E0000000098ABC3BD101C00F120086BC3941A04038C05C62F63E00000000227DC8BD101B00E1300B0DD43418A8F34191F81E3F00000000D5D6CFBDE1A0071B00DF24514128EF04162272D3F00000000176A93BDF1B00F1B00C2FE7B41E07D8AC06710373F000000008832B2BD101C00B1300E9D328418F53C8BF6830823E00000000584BAEBD111D00B130056362B41116095BF9733383E00000000997E7BDF1C00F110019AB4B41EA280C0DFFC263F00000000B7F7B7BDD19007110089F45B411C3288C0BE2F2C3F00000000E8EB97BDA1600B1300C9462441F397FFBD9EE23C3D0000000015B7A8BD142000E1100DAAB2641EC6CD2BE1C24BD3D0000000074A5C0BD152000A11002730B841C347FC05D7E903E406944BC0000F18B9DBDB1600E12006FDB244155613B3F5B2BB6BD00000000EB5972BD172400B1300B0A784411A6B9FC07D1643F00000000488E7FBD81400A1300EBD92841F0E01C209956BE0000000007D86BD192400F1B0035BF6E416C2F7423FDE953D00000000FC7B22BD91500F1B006783341D88EC3EB2D458BD00000000FA79EBDC1800E1100A0D24D419FC34C2DEACD9BD0000000070C0E23B101C00F1A0073D0324125BD2C2759131BE0000000031BE83BDF1C00F1A00D8F3BB41C189DFBFD3BD3E0DC72B90000FA3BBBE71300E11001849BD4164113EBE14682CB87D3BD8BA0000D9DE63BD9160071200611A3F4163636240E67E8BF00000000B291BBD142000F1300B662BE41947963BFBEB6F73C4483343C00001E932BE81300F12001953041CB882940803DBFBE00000000CC412CBDE1B00F13001B2D374120634540B9B8ECBE00000000DC4A9BBCE1A00A12001156AF418BF83B3EC05984BD40101F3B0000D4FC1BBE61200F12003FDFBA412D46143F863EEFBD20BC473B0000ED3C47BDC1700E1300AD606A41BDAC154060ECA0BE00000000882AB6BD71300D1300691EB14154A0AC3FBE3980BE0FB3CBB000038D3A6BD8140071200FFDD474167328040F22B20BF00000000992E20BDF1B00F1300
2019-10-09_15:02:10:324977,235ABE41FE81523F52BF4EBE0B5A3BB000099EDABC81300B1300186EB341FB2BA33F5CB796BE0E0EDB9000041911C3C71300512001FFD4F41E72786405F282EBF00000000CB62F4BCB1700B12007EBAA84194CB0C245A5B5BE80753B0000965DD53C6120091A00D76F6041A7B89740F34F44BF00008007CBC929943BC1900B05300DEE7641B1B7AB40806E6ABF000000003222463C142000B1300C75A6A4169799C40313652BF00008854913DECC82EBD121C00F0530038D0594185BD94407B2541BF000010DC41BD433284BCD1900F05200C472BB41551DF03FD9598BBE0C39D3A0000AD72133B91500B130053CC844154EA6409B5D61BF00000000738BFDBCD1800F12005238DE428FC23141CB4146BF0000605603DFEFC5DBD712003053005238DE428FC2314159119CBEC07D933B000023A39C3B61200A12005238DE428FC23141A6D08CBF0E0303A00001A2CDCBC71300E13005238DE428FC2314161E87CBF000000004FF1C23B91500F13005238DE428FC2314140EA42BF00000000F769A33E61000D01005238DE428FC23141B9A452BF000068748C3DA557B5BA101C00B053005238DE428FC23141B5D17ABE0A1373A000032B149BD61200F11005238DE428FC231413D7C9BBEC092BFBB0000CBA45EBB81300E13005238DE428FC23141DB345EBF00000000F1CC29BCF1B00F13005238DE428FC23141C73666BF0C38C3B0000B37A563A61200F12005238DE428FC23141695621BF00000000B0AA16BC91200F13005238DE428FC23141733DE4BE000000009F6EA03E6F00802005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:365956,040000003000120FFFF2003601F007000604EB2DA33B1AC38DC60100000
2019-10-09_15:02:10:366956,8F242B3AA48B88BEB861A3BC0000000017C397BC101900C1200B9F964017F86C02AD7B93E00000000A767EEBD81500D0200A9474150AD16C022E0C33E00000000864AD9BD162200F1300ABFB2A413DA92C0C996A63E00000000DFA3FDBDF1C00F1100C7687941466186C01A64313F00000000E0B5A2BC142100F1300272C34414C6E22C0AA6FD03E000000001EDEC9BD111D00F1200EE3429411990B2BF75466B3E00000000B968BEBD141F00F1200D98F3F41EB5E31C07CD4D83E00000000E1EA88BD9150031000592C2641EB35BE43F09A3D000000003436A1BD152200F1200C773D413CC553C0DDF8C3F00000000CD4696BDE1B00E120013866141F2368DC0662C403F00000000175E88BDD1A00F1100EEDA44411AA4F34190FB1B3F000000005384A8BDF1B00F1B00F3EC4F419442F0416656313F00000000344C8BDA1600F1A004FE6534151ACF541BF67123F00000000C8C3CBBDB1700F1B0060682941FBE157BFA686113E0000000082B7A1BD121E00711009278940BF2FDF3C8EE05CBC0000000076B5E7BD81500F120073C583415E63A0C052AA613F000000009E6CFBBC81400F1200923A94133AFE4419C677C3F03C3ABB0000F22982BA81400F1B00CB69B34155681AC0BE17803E403B73B00002ACBE2BD61200F1100956D28415EA3C2D66131BE00000000CD9E85BD172200F1A00A12D30414492C2CC855BE0000000022738ABD121E0071900C9B3B241BF43F5BF5DE3523EC06E8ABB0000A0DAF4BD81400F1200861853415288742A0E1863D00000000BDEA2CBD91500D1B0051E43641EA9C11BBA1A9443D0000000082619BBD81300612005A124F41CDE03C2F44DF9BD000000006D4F9E3CD1900F1A00C2262C41EFD114086C1A6BE00000000295D6DBD152100B12004EF2374160FF0C2E3A571BE00000000D2DAABBDF1A00F1B0052423541376C2D3F983FD4BD00000000AB1B7EBC915007110066315B4194C44C2AC76C0BD000000001B1EDA3B91500F1A0032373E41BBC63C24BCB27BE00000000A3E23BC81500F1A00B336BB417CCFBABFA26BC3D708C8B3B000092E2CCBD81400F11006FA5B84194F425BF63E973CD0FA803A00008D4F7BE91400F1100
2019-10-09_15:02:10:367958,B7DD5E415456E43F1D5B86BE00000000A7E81BDA1600F1200CD3D3541BF46F9C1E5CFE1BE000000001DC36BD121E00F1B0086B644417851F2C163A614BF00000000D83E1CBD111D00F1A001A1A814140D3E40E31A7BE00000000B04473BCC1800F1200715CBE41AF4FB93EA77F3C3F000000005BD2A8BEA1600701004631BB41DC6943EF88DA0BD80ABA73A0000A43DE2BDB1600B1300E6316C41CCE1E403233B6BE00000000C5946ABD91500A1300BDDB4541261D5540A649FDBE00000000A52732BCF1B00F1100F726741102E18405D1BAEBE0000000074E4523C81400613006FA84D41CCFCEFC1C2692ABF000000006AB8BDF1B00F1A00F561AB41F02C1C2BB62B5BE093B3B0000707563BD91500F1A00A987734161859F40DDE053BF0000A0F2C93DC99F7CBC142000F053009EE4B241DC438F3F44E486BE080FEBA0000CAC3F1BC61200F1300DECCB7418AFF893F5DEC6FBEE04E9EBB0000D4731FBD61200F1300F7577B415D7AC401AD56BBF00000000EAB8EC3B152100F1300C6A1BA4119FF0C249C570BE80B056BB00002ADC2BB61200A1B00FB57BE41B748A03F798A29BE70435DBC0000BCF41BB61100B1100BD8767411AD69940F414ABF0000C0E3B33C6AFC3ABDE1900F05300CA795B4165D695407C4940BF0000E04432BD1F2EEBDB1700B052003E6887419F3FA7401D775CBF0000000080935BDC1800B12009D8CBC41EE7EFDC185B3BCBE0B8AC3A0000AA51803C6120061B0098FCBE4134A7FCC1C2C8BBBE0C6A43A000082E2E0BC61100919005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:420932,040000003000120FFFF2002B01F007000A08116D741B1AC38DD60100000
2019-10-09_15:02:10:422949,E0135E3BA48B883EB861A3BC0000000011FB1EBD101900C12004CF54441FDF96C02117B13E00000000E9E5A3BD1A2600F1300D6A93141BF9BE6BFB6E9923E00000000D7FCEBD121F00F110059A4C41CADA69C08D571D3F00000000A970C4BDF1B00F1300F31B7541FF9982C082352E3F000000004F5959BDF1B00F130048342A4127E3A7BF77E7603E00000000F41B9BD142100F12009C4441532EF6419EF963F00000000E816BBBDC180071A00258F254194FD51BF16E163E00000000B067B5BD132000E1300B1D2841BA517C2743E9BA0000000063A07CBD162200F19003DB65A41F03E87C0EB55303F00000000DD1E86BDC1800713003A435641356783C0BD563A3F00000000B4B027BDD1900B12005C778241D6BA90C0BF9453F00000000C56783BDA1600F120093B7F412F399BC0AEE533F00000000DD128ABDA1600F1300CE7C29411A074268B6B73D00000000CA3294BD152200E19006428441DC7CA4C043D3693F00000000F06796BC81500A130066FEA6417649E441CE9753F0C0203A000018A39E3D81300F1A007176BA41CB9A3C09132823E0958EBB00004FBC0BD71300713001340BC414D68AC0D7D8F3E80813EBB0000AED81EBE6120071300A37A2741FCAD3C2C9D128BE00000000133759BD152200F19005AD63B41A21F2C2622554BE000000008D2556BD101C00F1B0048423641DD6D0C236358FBE000000004F785BBD101C00F1A00D052B84137F83BFAB49893DE0E082BB00009B526BE91400E12007D634F41A8DA2C213F4DBE0000000060D2FBD81400E190019195A41D12A933F94233BE00000000EC955BB91400F13008914BC414E4C63BF56F0EB3C108D82BA0000F625EBD81400B1100DE4DBB41C85AEFBCD1471FBD908871BB0000A87C7FBCD1900F130070CB2A4136B95402E7D8DBE000000001165A9BDC1800F13005BC749414942F3C1E9BD13BF00000000FCF124BD152100F1B009C6F554116C2C2D71651BE000000003077BFBC91500B1B00E562B74156C8D3E70EC1FBD50634BBB000079D1DBD81500B1200AAA83E41DAE36040E7899BF00000000CE69A2BC111E00B13008F2CA541678AEA3F98FC433E00000000526DBC3E6110050300
2019-10-09_15:02:10:424928,6E593241D13DF9C1B2B8D6BE00000000D81FB1BDA1800E1B00EF3663418FC5A402D8A0BE000000003FB59BBC91500B12008DC66D41B4AF25403289AABE000000007646F7BB61200E120055D4B241CD7F8F3FBA718CBE0F6313A0000CABF5DBE81400B1100DACE5841D4DE90407BAB3EBF000070338CBDE0A2EEBC131E00F0530026ACA9417BD31C2E4E8A9BE0C02ABA0000474A83BD91500F1900611BF4118252C2229F43BE407C97BB0000048C93D71300D1800586F6E4135BB9D4016C152BF0000F019C83DDCB89B3CF1A00B051001EFFBE4183570C29D198FBE406D983B0000FEE1583D91400F190013B28041743CAF40628478BF00000000AF80433C111D00F11007857634161EA95401BF543BF000080C96ABC248395BD713007051005238DE428FC23141DDE053BF0000A0F2C93DC99F7CBC142000F053005238DE428FC2314144E486BE080FEBA0000CAC3F1BC61200F13005238DE428FC231415DEC6FBEE04E9EBB0000D4731FBD61200F13005238DE428FC231411AD56BBF00000000EAB8EC3B152100F13005238DE428FC2314149C570BE80B056BB00002ADC2BB61200A1B005238DE428FC23141798A29BE70435DBC0000BCF41BB61100B11005238DE428FC23141F414ABF0000C0E3B33C6AFC3ABDE1900F053005238DE428FC231417C4940BF0000E04432BD1F2EEBDB1700B052005238DE428FC231411D775CBF0000000080935BDC1800B12005238DE428FC2314185B3BCBE0B8AC3A0000AA51803C6120061B005238DE428FC23141C2C8BBBE0C6A43A000082E2E0BC61100919005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:486911,040000003000120FFFF2002B01F0070002024BBD44FB1AC38DE60100000
2019-10-09_15:02:10:488899,702A443CA48B883EB861A3BC0000000011FB1EBD101900C1200CACF41412CF804225BE9E3E00000000B2AC9BBD1D2900F1B006B934413A9BFA4142E6E33E000000008912D3BDF1B00A1A001B863241A6E2EDBF2C29D3E00000000F08AEBBDF1B007120075CB59418067142EBCB973E00000000F069213CB1700D1B00638F28413BAB83BF5B7A2E3E000000008DD4C5BD182400F1300E2B640415D41F641AF21A3F000000001B1D4BDE1A00F1A00AB2E5741E4A8EF41E38363F00000000F4E1DABDD1800F1A00C79724419D5F7428FFFAF3D0000000007197BD121F00A1A00FEEB341AFF231C07ADCAE3EC0F784BB000041BA6EBD61200F12005BF74C4132576CC022C91D3F000000008FE9A6BDF1B00F1300688070413238F241AFED1F3F000000007358EABC81300E19003AB4B41E088FB41A2CFD73E000000005F54CDBD81400A1900B18DBB419B8326C0FEA5B13E8090CDBB0000A8B4113D61200A110072AE294181957D3FB083E4BD00000000FD951DBD162200B1300EBC48941B95A8C04A517C3F000000002B8E47BD71400B1300E2A28741AD36A6C0221B753F00000000977860BC61200512002E87B41745497C056D5533F00000000BD4116BD61300B1200AEE1274148A36C2991C6DBD000000005C5ACBD142000F1900FAAB9740E1383640F6FED2BE00000000F6134BE91500F020017F62E418AEFC40811496BE000000007ED280BD111C00F1100C8FB4E4161EFD43FF68E50BE000000006428B9BCE1A00F1300548D39414F6408629ABE000000002F4828BDE1A00F1300CF3D2941A143FD3F3D3D8DBE0000000019239EBDF1B00B1100125A334138E3F9C1E413E5BE00000000F61C7DBD101D00F1900C2E3B8416FDA99BDD8E21CBD0C84EB80000803E4CBD91500B12005613D415F386340A42BBBF0000000052B92CBDE1B00E1200BB12674195EF1B40FE43BDBE00000000AE6798BAB1600F130065EEB94112E093FF8E2EEBD4053E03B0000D82769BD81400E110083F4E415C3FF3C1418F15BF00000000F3DAB7BC142000F1B003FAE6441489FF9C18538EFBE00000000F16F40BC81500F19008B5CBE416322AF3E1A2F2BBCC67E44BB0000FFEF83BD6110031000
2019-10-09_15:02:10:490916,195ABE41F86C543FDADB9EBDE05B843B000094B37B3CA1600F1300FD6D574136FDEDC15D4432BF00000000CE5964BDA160071A009F925D413ED39540FD2C46BF00000406EBA538480BDC1800F052001864BB41B2AE0C259F77DBE40443CBB0000C41AECBC71300B1A009B1476414CFEA040499858BF00000000C54D2BC101C0071300869B7A41996A54071B760BF00000000291BA1BC101C00712005BF36B41CD299E404DC55BF000060A1F33D14D3513D81300305200B0BF411141C2831F86BE0F5F0BA00006B68953D81300B1B00B461BE4167E62FBFDBFC9BF0000201CD7BD18B796BD71300E8520048478541A73EA940489F6ABF0000000075555DBC91500E1300FDC88241F8ADB040603982BF00000000CB97503B81400F13005238DE428FC23141DDE053BF0000A0F2C93DC99F7CBC142000F053005238DE428FC2314144E486BE080FEBA0000CAC3F1BC61200F13005238DE428FC231415DEC6FBEE04E9EBB0000D4731FBD61200F13005238DE428FC231411AD56BBF00000000EAB8EC3B152100F13005238DE428FC2314149C570BE80B056BB00002ADC2BB61200A1B005238DE428FC23141798A29BE70435DBC0000BCF41BB61100B11005238DE428FC23141F414ABF0000C0E3B33C6AFC3ABDE1900F053005238DE428FC231417C4940BF0000E04432BD1F2EEBDB1700B052005238DE428FC231411D775CBF0000000080935BDC1800B12005238DE428FC2314185B3BCBE0B8AC3A0000AA51803C6120061B005238DE428FC23141C2C8BBBE0C6A43A000082E2E0BC61100919005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:540874,040000003000120FFFF2002D01F007000204241D25DB1AC38DF60100000
2019-10-09_15:02:10:541874,14D3993BA48B88BEB861A3BC0000000011FB1EBD101900C1200737241419024D4BFAE40893E0000000088F591BD1D2900B13001CD02B419044142B6B953E000000002A76D6BD121E00F1900D78B4841FAF9F4419158113F00000000D496ABBD121D00E1B00B15E36411652FD415DC6C83E0000000075B6BEF1B00B1A002C5534112FD6EC0688A223F000000002A59BBDC1800B1300FC2429411C8B34BF57CE163E000000001448B8BD152100B110043563341FD902423CDA8B3E00000000CBFBBBDB170071900BBAD3B41A2E2F7417EF543F00000000908CFEBD91600E19009F505A41AABEF4155D73F3F0000000019A0DBBCA1600A1B00F48FBD418DAE2AC093A3B13E00FC350000B51DDBD61200B13005E996C4189CF2419475213F00000000FBBA8BC101B00F1B0043308B4011391E3FB2D332BD00000000E7C9FFBD81400E1100C06A7D41FDBEE4114773F3F00000000368F5ABD81400F190047672941E8716C282883BBD000000002E7DACBD172300F1B0024308C41F37DE841E6DD6B3F000000008A9780BD91400E1B0076F3A14114BE7417C7793F00A5380000F7991DBD61200F1B007C7C2A4118699F3F354C11BE0000000038A3CBD152100F12003A8D9240C8832D4049D6D1BE000000006E19D7BD91500A3300B5CB941AC85AEBFE1DE3F3E70CC603C000023E02BBE61200D12003666BE414A11CBBF561F5B3ED072643C0000829392BD61200F130069477441FECE6C24C9946BB000000002E61C9BC61200F1B006FAD3641B8D9943FE17EFCBD00000000B95B89BCD1900F1100262753414C92F13F22C683BE00000000175E2ABDF1B00B1300C233F417380EC3F91EF87BE0000000053CE81BCD1900A1300DAD02C41DE74FDC15813ADBE00000000B29598BDE1B00E1B002B18364186D8140EFF79ABE0000000051CA1DBD101C00F1100EDE4B7418FEF7BF1967DC3CFC56ACBB000026D631BC61200E1200A72035411FB2F8C1B0B5E8BE0000000095EA85BD101C00F1A004C13B4417BA163F464E1CBE4021E3B0000CEC88EBDA1600F13003F5DBE411CE34E3E1ACCABDE00133B000005D7BDB170061300FFF64F410707A40D4201ABF00000000F87824BC131F00F1300
2019-10-09_15:02:10:543891,80683B41389E5C404298BF000000002F939BDF1C00F13007C824641FFC97840B35D19BF00000000C3508BD101C00B12007CDB4241F697FCC114EC2BE00000000BF755BD814007190067F0B74156DA863FBBD1E4BD096D0B90000A7677F3C71300F12008C20A841E0A9C43FFC8F9BBE0918F3A00003A3FD3BB71200D1200198C8341CE32FBC177A6CABE0000000084CCBBC91500E1B00E1B4584144A75E408C419BF00000000CEA52EBE71300A13008A52604159A49440E07F41BF00000DDDEBC152E9CBCC1800F05200218D6B414FC8514062328BF000000001555EEBC81300B1200D26C6D41259E9E408B3051BF0000F0AD53DAA73D5BC101B00F0520014AC8241D4DFA340D4905FBF0000000017918ABCC1800F1300AB5A8541D51CB44065680BF000000008F8B5FBCB1700F13004FC08F41F1ACAB408EB771BF00000000612D553AA1700F13005238DE428FC231415DEC6FBEE04E9EBB0000D4731FBD61200F13005238DE428FC231411AD56BBF00000000EAB8EC3B152100F13005238DE428FC2314149C570BE80B056BB00002ADC2BB61200A1B005238DE428FC23141798A29BE70435DBC0000BCF41BB61100B11005238DE428FC23141F414ABF0000C0E3B33C6AFC3ABDE1900F053005238DE428FC231417C4940BF0000E04432BD1F2EEBDB1700B052005238DE428FC231411D775CBF0000000080935BDC1800B12005238DE428FC2314185B3BCBE0B8AC3A0000AA51803C6120061B005238DE428FC23141C2C8BBBE0C6A43A000082E2E0BC61100919005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:603844,040000003000120FFFF2003301F007000204E4DCF6BB1AC38E060100000
2019-10-09_15:02:10:605844,E0135E3BA48B883E0000000000000000101900B120079983F41CF8DB7BFB752773E000000003E448BBD1A2600F1300C9303041C6BFFD415E4C43E00000000B089F3BD101C00F1B004F314C4181C56CC00F1A3F00000000689DB0BDE1A00A1300C8196941546BF441D8F61A3F0000000081C6363C101B00F1A00EEC2304114ECD4BFA27A853E0000000063DBAEBDF1B00F120052DC4441F1EA40C035B9F73E00000000FEF2E1BDD1900A110082C5041AE88F541DA8F103F000000005B1DE0BDC1800A1B00269546417DCD69C07758163F00000000DCBB9BBDD1900611009E3E6E41D72DEC415D6F463F00000000A6DDDEBC91500A1B00C6578141F1CAE941F0405B3F0000000080BEB0BDA1600E1A00E1F2F41FB8281BF8ED213E00000000D28EB7BDF1B00F11008F2A2741E3BC8BE44186B3D0000000055BD5CBD111D00F1100FC4C274186582F3F76B1B1BD000000002DA25BBD182400F12005F7B3441FEDC24229A0603E00000000EEEDE9BDA160031A009E217A41DCBAEF41AE4C323F00000000DAB1ADBD81400F1A00561EBC41BE633C028F6B93E0D0CCBA0000B7AA3BE91500B1100B4F72C41F1127BF59DFC13D00000000BECC91BDF1B007110057785841B127EF4110A5393F0000000097D23BD91500B1B007E7A8B41A056E841C85F723F00000000DF8640BD71300B1B00387BBD3F86A023BD148795BF00000000F6D2C3DC1600F03007468BE4118252C04B16743E408627BB0000BAC3E7BD91500E12006BBCB541938413C05C8823E029A2BB0000CCB7CBE61200F1200B5BB6417A32ADBFA24BE3E8006E3B00006D588BD61300F1300FDD336414DA943FBF7EEBE00000000E2D26FBDF1A00B110090B3041A3D3CB3F59C162BE0000000090377BD111E00F130020692E41B5A0FEC149BCA8BE0000000034A277BD172300E1A0060B5BB41FFFE9DBFF311D33D48D323C0000C4F933C71300F1200626039415770FDC15F5BCBE00000000E0D54CBD131F0071B00AEBCBC4157D4F3EACAB8DBDA09D40BB00009BB8473CD1900B1100D62F42419495E407A498BE00000000A9E741BD713003110065A15441BEEFFC160F58EBE000000002AB28BBC81300A1A00
2019-10-09_15:02:10:606844,8758A941E444F13F1CD5403E00000000C050C6BE61200A0300C268BA41971F353FAD86AABD40E427BB00006FA9263D81400E12008E67514152FA8640F4512EBF00000000DCB19FBC162200F1300B84344417D3E324091A9D0BE0000000097D06FBD9150071200DCC6474152C88140668324BF00000000D1C92BDC180071300E56F4041EE5667406F8A8BF00000000F9B78ABDA1600B11001BC96441BB38984073C54DBF0000702F563DB6EBD1BC121E00B053002683AD4176D1CC3F6B6A0BE00E93900003DE49FBD71400B1300FEC184416748344011DBB9BE0000000059E7BE71300E12008D2A75414F613D40C31EBBE00000000A583E7BC71200F13004CDEB541579E953ECF543DBF000000007A23723E61100F03004AF95A41F2C57040653C13BF00000000B34ED3BD71300F11003CA85941224B9040F74B39BF000070B1A7BDDC33AFBCD1900705300DA6C7541C2F59F40279C55BF00000000D94CBBBCA1600F130044F0844152E3AA4037216BBF00000000853C7BCF1B00F1300FD7B8841CC5DB340B2B982BF000000003ABCFD3BD1900F130073A07B41557CA2405A5F5FBF00000000159F95BD713007130043C9241EC3AD40F48B67BF0000000050CE75BC91500F13004398BB41E48BBC40DA329FBF000000001155A3D61200F03005238DE428FC231411D775CBF0000000080935BDC1800B12005238DE428FC2314185B3BCBE0B8AC3A0000AA51803C6120061B005238DE428FC23141C2C8BBBE0C6A43A000082E2E0BC61100919005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:02:10:659818,040000003000120FFFF2003101F007000A0DE77CC79B1AC38E160100000
